class_id,seed,set_id,left,right,selected_left,selected_right,absolute_difference,helped,hurt
384,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.010477811406019527,False,True
384,80,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.0023136638123268938,False,True
384,81,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.019893606942730464,True,False
384,82,primary_d0adb13a6bdf,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-0.5279563083001337,True,False
384,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.0147287028679699,True,False
462,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.09877608342262433,False,True
462,80,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.020424106418591492,False,True
462,81,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.000516195418004628,False,True
462,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.009908340501905144,True,False
462,81,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.0383808951960418,True,False
511,79,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-2.0895085329072884,True,False
511,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.577361785202072,False,True
511,80,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.0017178382206992603,False,True
511,80,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.02435682142051121,True,False
511,80,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.039295116869947584,True,False
511,81,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,-0.0038416307218085456,True,False
511,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.005295505022331788,True,False
511,81,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.009967887358186538,False,True
511,82,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.04656702885853298,True,False
511,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.021289230814375074,True,False
568,79,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.024685757716440576,True,False
568,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.11392476656464015,False,True
568,81,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.046125603983909996,True,False
568,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.0028090310527204634,False,True
568,82,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-5.836088148003056,True,False
568,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.2536107929746975,True,False
679,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,2.2640375049313524,False,True
679,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.10891642673902877,True,False
679,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.07328541702690929,False,True
679,82,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-18.69596083738753,True,False
679,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.010771916954148246,False,True
712,79,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.01324761669354757,False,True
712,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.03881245265711186,True,False
712,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.026740694452254132,True,False
712,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.025324734482605755,False,True
712,81,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.03819792654669743,True,False
712,82,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.0637920659974611,True,False
712,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.034931508804675104,True,False
780,79,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.005148890038924492,False,True
780,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.010252999725366866,True,False
780,79,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.08523167791435068,True,False
780,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,1.2044097386384323,False,True
780,81,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-1.7021723518621703,True,False
780,81,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.16493956672934473,True,False
780,82,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.025474626505964437,True,False
780,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.026223767050197466,False,True
870,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.04966059569680682,True,False
870,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.16721392975210847,False,True
870,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.0215022672291525,False,True
870,81,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.09900345182813906,True,False
870,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.12513182774455345,True,False
888,79,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.015618026738934532,False,True
888,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.22749623556438797,False,True
888,79,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.0211866610397351,True,False
888,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.4333080262915558,True,False
888,81,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.023286106217767638,True,False
888,81,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,-0.008459435134454907,True,False
888,82,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.3702271142291096,True,False
888,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.20710712799147754,True,False
975,79,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-1.0786760035800853,True,False
975,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-11.43344640156147,True,False
975,81,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-0.008223255779057567,True,False
975,82,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.02463067434045739,False,True
975,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.02196624854974516,False,True
19,79,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.045778057647737555,True,False
19,79,primary_52112c337d08,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.0007670826726666746,False,True
19,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,0.4070969140494186,False,True
19,79,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.008799948805005894,True,False
19,80,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.1836063537237891,True,False
19,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9958952094009275,True,False
19,80,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.11471052835372575,True,False
19,81,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,2.240712260634041,False,True
19,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.3949083548275354,True,False
19,82,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.15190737776191554,True,False
19,82,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.022306794083078785,True,False
85,79,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.10474052644612183,True,False
85,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.2940226194886151,True,False
85,79,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.01059591510032477,False,True
85,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-1.5892297279922898,True,False
85,80,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.010105926449966773,True,False
85,80,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.058017741673452874,True,False
85,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.4480675434408249,True,False
85,81,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.025983784067932447,True,False
85,82,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,186.10672442308564,False,True
131,79,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,0.32297097839028766,False,True
131,79,primary_52112c337d08,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.009563111837451286,False,True
131,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.5441052672895235,False,True
131,79,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.03810912699282198,False,True
131,79,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.10397168672579937,True,False
131,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.15864905470243684,True,False
131,80,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.031669677576928734,True,False
131,81,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.8863552648900851,True,False
131,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.1715114222385523,True,False
131,81,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.025989785825061062,True,False
131,81,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.08757117996327678,True,False
131,82,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,0.16109304053911427,False,True
224,79,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,0.0902822188083725,False,True
224,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,3.072778260280476,False,True
224,79,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.0009179913199091026,True,False
224,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9175077652084269,True,False
224,80,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.018002829684235166,True,False
224,81,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.07375104210977668,True,False
224,81,primary_52112c337d08,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.0019054242641374222,False,True
224,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.20886924795283685,True,False
224,81,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.0070849271178445895,False,True
301,79,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,1.4823460099755685,False,True
301,79,primary_52112c337d08,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.083511730195994,False,True
301,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.4648727671117714,False,True
301,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.2388444633269984,True,False
301,80,primary_da06c09aa41a,aligned_actual_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.07933583124219368,True,False
301,81,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,1.207219104415671,False,True
301,81,primary_52112c337d08,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.7670506094364526,False,True
